Student_id,Age,Gender,Academic_level,Country,Avg_Daily_Usage_hours,Most used Platform,Affects Academic Performance,Relationships,Conflict,Sleep Hours per night,Mental health Score,Addicted Score
1524,15,Female,High School,Belgium,6.2,Instagram,Yes,In-Relationship,Twitter,6,3,10
1525,24,Male,Graduate,Vietnam,3.9,WhatsApp,Yes,Single,Tik-Tok,8,8,3
1526,23,Male,Graduate,India,8.9,LINE,No,Single,Instagram,5,9,7
1527,18,Male,High School,UK,3.7,Twitter,Yes,In-Relationship,Instagram,7,5,10
1528,17,Female,High School,Romania,5.9,WhatsApp,Yes,Single,LinkedIn,7,7,10
1529,22,Female,Undergraduate,Egypt,4.2,Twitter,No,Single,LinkedIn,7,4,10
1530,23,Female,Graduate,Russia,9.4,Instagram,Yes,Single,LinkedIn,6,8,5
1531,24,Male,Graduate,South Africa,7.9,Tik-Tok,Yes,Single,Facebook,7,9,1
1532,24,Female,Graduate,Australia,6.4,LINE,Yes,Single,LinkedIn,7,8,2
1533,20,Female,Undergraduate,Denmark,8.4,Snapchat,Yes,Single,WhatsApp,4,10,6
1534,25,Female,Graduate,Switzerland,3.9,Instagram,Yes,Complicated,LinkedIn,8,10,4
1535,16,Male,High School,Kenya,9.2,WhatsApp,Yes,Single,Facebook,5,3,10
1536,15,Female,High School,France,9.8,WhatsApp,Yes,In-Relationship,Twitter,6,3,9
1537,18,Female,High School,Portugal,4.5,WhatsApp,No,Single,Instagram,7,9,9
1538,20,Male,Undergraduate,Thailand,7.9,WhatsApp,No,Single,WhatsApp,7,5,6
1539,19,Male,Undergraduate,Greece,5.5,Snapchat,Yes,Complicated,Instagram,7,4,2
1540,23,Female,Graduate,Australia,5.7,Snapchat,No,Single,Facebook,5,10,4
1541,26,Female,Graduate,Thailand,6.5,WhatsApp,Yes,Single,Tik-Tok,7,8,1
1542,20,Female,Undergraduate,China,3.6,Snapchat,No,In-Relationship,LinkedIn,8,7,10
1543,18,Female,High School,South Korea,6,Instagram,No,Single,Snapchat,4,3,4
1544,22,Male,Undergraduate,Ireland,8.7,Facebook,Yes,Single,Snapchat,6,10,9
1545,19,Female,Undergraduate,Germany,7.3,Twitter,Yes,Single,Twitter,8,1,4
1546,19,Male,Undergraduate,Germany,8.7,Twitter,Yes,In-Relationship,Snapchat,8,2,9
1547,20,Male,Undergraduate,China,7.6,Facebook,No,Single,Instagram,5,6,4
1548,23,Female,Graduate,Czech Republic,7.9,Facebook,No,In-Relationship,LinkedIn,8,3,1
1549,22,Male,Undergraduate,Germany,7.7,WhatsApp,Yes,In-Relationship,Tik-Tok,4,5,8
1550,16,Male,High School,Norway,5.7,Twitter,No,Single,Snapchat,8,9,4
1551,18,Male,High School,Israel,8.9,Facebook,No,Single,LinkedIn,4,1,9
1552,15,Male,High School,South Africa,4.4,Facebook,No,Complicated,Instagram,5,5,4
1553,18,Male,High School,Brazil,7.7,Tik-Tok,Yes,Single,Instagram,4,8,8
1554,16,Male,High School,Bangladesh,3.1,LINE,Yes,Complicated,Instagram,5,3,3
1555,17,Male,High School,China,6.4,Linkdin,No,In-Relationship,Facebook,8,4,9
1556,18,Female,High School,South Korea,6.5,Instagram,Yes,In-Relationship,Instagram,5,9,8
1557,26,Male,Graduate,New Zealand,9.1,Linkdin,No,Single,LinkedIn,5,10,9
1558,22,Male,Undergraduate,Nigeria,3.4,Instagram,Yes,Single,Snapchat,8,2,6
1559,23,Male,Graduate,Denmark,8.8,Linkdin,Yes,Single,WhatsApp,8,1,5
1560,15,Female,High School,Hungary,8,WhatsApp,No,Complicated,Twitter,4,1,6
1561,20,Female,Undergraduate,Spain,3.3,Instagram,Yes,Single,Twitter,5,3,10
1562,22,Male,Undergraduate,Germany,7,Snapchat,Yes,Single,WhatsApp,4,5,8
1563,15,Female,High School,Spain,9.3,Tik-Tok,Yes,Complicated,Snapchat,4,8,3
1564,18,Female,High School,Switzerland,5.2,Tik-Tok,No,Complicated,LinkedIn,8,1,9
1565,23,Male,Graduate,Brazil,5.1,WhatsApp,Yes,In-Relationship,Facebook,6,9,4
1566,19,Male,Undergraduate,Portugal,4.1,Instagram,No,Single,LinkedIn,7,10,4
1567,25,Female,Graduate,Singapore,6,Linkdin,No,Single,WhatsApp,8,1,4
1568,21,Male,Undergraduate,Turkey,9.6,Linkdin,No,Single,Instagram,7,1,7
1569,23,Female,Graduate,Israel,4.2,Snapchat,Yes,In-Relationship,Facebook,7,4,8
1570,19,Female,Undergraduate,Spain,6.9,Instagram,No,Complicated,Instagram,8,7,5
1571,23,Male,Graduate,Egypt,7.8,Facebook,Yes,Single,WhatsApp,5,6,5
1572,20,Male,Undergraduate,Israel,6.2,Facebook,No,Single,Twitter,4,3,6
1573,18,Male,High School,UAE,5.1,Snapchat,Yes,Complicated,LinkedIn,8,8,8
1574,25,Female,Graduate,Mexico,9.7,Instagram,Yes,Single,Facebook,8,4,9
1575,21,Male,Undergraduate,Nigeria,5.2,Snapchat,Yes,Single,LinkedIn,7,10,3
1576,17,Female,High School,Thailand,4.6,Tik-Tok,Yes,Complicated,LinkedIn,7,3,1
1577,15,Female,High School,Russia,6.6,Twitter,No,Single,Instagram,7,5,3
1578,20,Male,Undergraduate,UAE,3.1,Snapchat,Yes,Single,WhatsApp,8,10,7
1579,22,Female,Undergraduate,Czech Republic,9.4,Instagram,Yes,Complicated,WhatsApp,7,5,8
1580,25,Male,Graduate,Vietnam,5.5,LINE,Yes,In-Relationship,WhatsApp,7,7,8
1581,15,Male,High School,India,3.2,Snapchat,Yes,Single,LinkedIn,5,6,9
1582,15,Male,High School,Finland,3.1,Snapchat,Yes,Single,Twitter,4,6,7
1583,25,Male,Graduate,UK,6.6,LINE,Yes,Complicated,Facebook,6,6,5
1584,17,Female,High School,Netherlands,6.1,Linkdin,Yes,Single,Twitter,4,4,5
1585,20,Female,Undergraduate,Turkey,3.3,Facebook,Yes,In-Relationship,Instagram,7,4,7
1586,26,Male,Graduate,Australia,8.5,WhatsApp,No,Single,Instagram,6,3,6
1587,17,Male,High School,Denmark,4,Instagram,Yes,Complicated,Instagram,7,2,1
1588,18,Female,High School,Austria,3.3,Tik-Tok,Yes,In-Relationship,WhatsApp,7,7,10
1589,25,Male,Graduate,Austria,4.4,Tik-Tok,Yes,In-Relationship,Instagram,8,10,9
1590,26,Female,Graduate,Norway,8.6,Instagram,Yes,Single,Twitter,4,1,7
1591,17,Female,High School,Austria,7.2,Instagram,Yes,Complicated,Twitter,5,6,5
1592,21,Female,Undergraduate,Romania,9.7,Instagram,Yes,Complicated,LinkedIn,7,2,6
1593,23,Male,Graduate,Argentina,3.8,Tik-Tok,Yes,Complicated,WhatsApp,8,2,10
1594,22,Male,Undergraduate,Australia,3.1,WhatsApp,Yes,In-Relationship,Twitter,5,10,6
1595,20,Male,Undergraduate,New Zealand,9.4,LINE,Yes,Single,Twitter,4,5,8
1596,17,Male,High School,Germany,8.5,Twitter,Yes,Single,Tik-Tok,8,9,9
1597,24,Female,Graduate,South Africa,6.1,Snapchat,No,Single,LinkedIn,6,2,7
1598,23,Male,Graduate,Italy,4.5,Snapchat,No,Complicated,LinkedIn,4,4,7
1599,22,Female,Undergraduate,China,3.5,LINE,No,In-Relationship,Facebook,6,10,1
1600,26,Male,Graduate,Philippines,7.2,Facebook,Yes,Single,Instagram,7,7,5
1601,18,Female,High School,France,8.2,LINE,No,Complicated,Tik-Tok,8,1,2
1602,17,Male,High School,Kenya,6.6,WhatsApp,Yes,Single,Facebook,5,5,8
1603,20,Female,Undergraduate,Brazil,9.8,Twitter,Yes,Single,Snapchat,7,1,2
1604,16,Female,High School,France,9.9,WhatsApp,No,Complicated,Instagram,4,8,1
1605,15,Female,High School,Poland,7,Instagram,No,In-Relationship,LinkedIn,7,3,2
1606,22,Female,Undergraduate,China,7.9,WhatsApp,No,Single,Snapchat,7,8,10
1607,18,Male,High School,Italy,3.4,LINE,No,Single,Snapchat,7,1,4
1608,19,Female,Undergraduate,Colombia,5.6,Facebook,No,Single,Twitter,5,9,7
1609,22,Male,Undergraduate,Bangladesh,7.5,WhatsApp,Yes,Single,LinkedIn,4,7,2
1610,25,Female,Graduate,India,7,Linkdin,No,Single,Instagram,6,10,8
1611,26,Male,Graduate,Austria,9.9,Linkdin,Yes,Single,Instagram,7,3,4
1612,24,Female,Graduate,India,4.3,Instagram,Yes,In-Relationship,LinkedIn,4,6,10
1613,21,Female,Undergraduate,Finland,5.5,Twitter,Yes,In-Relationship,LinkedIn,8,4,8
1614,16,Male,High School,Spain,8.2,Instagram,No,Single,Facebook,4,5,5
1615,20,Female,Undergraduate,Belgium,7.7,WhatsApp,No,Single,Instagram,6,10,10
1616,24,Male,Graduate,China,9.4,WhatsApp,No,Single,WhatsApp,4,7,1
1617,16,Female,High School,Argentina,9.4,Tik-Tok,Yes,Complicated,WhatsApp,4,4,2
1618,20,Male,Undergraduate,Indonesia,7,Instagram,No,Single,Twitter,8,5,1
1619,18,Female,High School,Italy,8.3,LINE,Yes,Single,WhatsApp,4,8,9
1620,22,Male,Undergraduate,Singapore,4.8,Snapchat,No,Single,Instagram,5,7,5
1621,22,Female,Undergraduate,Poland,7.9,Facebook,Yes,In-Relationship,Instagram,6,9,8
1622,19,Female,Undergraduate,Germany,5.7,Facebook,Yes,Single,Snapchat,6,5,4
1623,21,Female,Undergraduate,Philippines,4.3,Instagram,No,Complicated,Instagram,6,2,9
1624,20,Female,Undergraduate,Turkey,5,Tik-Tok,Yes,Single,Snapchat,4,4,8
1625,25,Female,Graduate,Switzerland,7.4,Snapchat,Yes,Single,Twitter,7,7,6
1626,22,Female,Undergraduate,Portugal,7.3,Instagram,No,Single,LinkedIn,6,6,9
1627,21,Female,Undergraduate,Austria,9.2,Facebook,Yes,Single,Snapchat,4,8,10
1628,20,Female,Undergraduate,Netherlands,8.6,Instagram,No,Complicated,Instagram,4,9,5
1629,17,Male,High School,Turkey,8,WhatsApp,Yes,Complicated,WhatsApp,4,7,2
1630,17,Male,High School,South Africa,6.6,Twitter,No,In-Relationship,LinkedIn,7,9,10
1631,15,Male,High School,Czech Republic,5.9,Instagram,Yes,Single,WhatsApp,4,5,7
1632,24,Male,Graduate,New Zealand,4.7,Twitter,Yes,Single,Twitter,7,2,4
1633,15,Male,High School,India,9.7,Twitter,Yes,In-Relationship,Snapchat,4,3,8
1634,17,Male,High School,Vietnam,7.3,Twitter,No,Complicated,Twitter,8,10,1
1635,19,Female,Undergraduate,Mexico,7.5,WhatsApp,Yes,In-Relationship,Snapchat,7,9,1
1636,18,Male,High School,Norway,7.1,Linkdin,Yes,Single,Snapchat,7,2,3
1637,21,Female,Undergraduate,Austria,7.2,WhatsApp,Yes,Single,WhatsApp,6,9,3
1638,16,Male,High School,Norway,9.7,Snapchat,No,Single,Instagram,5,1,10
1639,19,Female,Undergraduate,Thailand,7.2,Linkdin,Yes,Single,LinkedIn,6,6,3
1640,21,Male,Undergraduate,Denmark,3.5,Snapchat,Yes,Single,Snapchat,7,1,2
1641,17,Male,High School,Saudi Arabia,7.6,Instagram,Yes,Single,Snapchat,5,10,5
1642,16,Female,High School,Ireland,6.4,WhatsApp,Yes,Complicated,Instagram,6,8,6
1643,26,Male,Graduate,Sweden,5.8,Snapchat,No,Complicated,Tik-Tok,7,2,1
1644,15,Female,High School,Russia,9,Facebook,Yes,In-Relationship,Facebook,7,4,9
1645,20,Female,Undergraduate,Singapore,4.3,Tik-Tok,Yes,Single,Snapchat,8,9,8
1646,18,Male,High School,Saudi Arabia,7.7,Linkdin,Yes,Single,WhatsApp,6,10,8
1647,22,Female,Undergraduate,Kenya,3.3,Twitter,No,In-Relationship,Facebook,6,1,1
1648,19,Male,Undergraduate,Vietnam,3.7,Snapchat,Yes,In-Relationship,LinkedIn,5,2,10
1649,19,Male,Undergraduate,Italy,9.8,LINE,Yes,Single,Instagram,4,8,7
1650,19,Male,Undergraduate,Switzerland,4.3,WhatsApp,No,Single,Snapchat,4,5,2
1651,20,Female,Undergraduate,Romania,6.1,Instagram,No,In-Relationship,Twitter,4,1,7
1652,26,Female,Graduate,Israel,4.8,Facebook,Yes,Complicated,Twitter,6,5,8
1653,25,Male,Graduate,Portugal,6.1,Twitter,No,Complicated,Facebook,6,6,9
1654,15,Female,High School,Russia,6.6,Facebook,Yes,In-Relationship,Instagram,6,6,10
1655,24,Male,Graduate,Japan,3.4,Linkdin,No,In-Relationship,Twitter,4,5,6
1656,20,Female,Undergraduate,Chile,9.4,WhatsApp,Yes,Single,Twitter,7,1,10
1657,17,Female,High School,Australia,3.3,Linkdin,Yes,Single,Snapchat,7,2,9
1658,15,Male,High School,Indonesia,6.7,Instagram,No,Complicated,Snapchat,7,5,8
1659,23,Female,Graduate,Australia,4.3,Snapchat,Yes,In-Relationship,Facebook,7,3,6
1660,15,Male,High School,Brazil,5.7,Twitter,No,Complicated,Snapchat,6,5,7
1661,22,Female,Undergraduate,Singapore,9.5,WhatsApp,No,Single,Instagram,4,3,5
1662,25,Male,Graduate,Switzerland,7.7,Twitter,Yes,Complicated,Twitter,6,2,6
1663,18,Male,High School,Japan,5,Facebook,Yes,Single,Twitter,4,6,6
1664,25,Female,Graduate,Pakistan,4.2,WhatsApp,Yes,Complicated,LinkedIn,5,5,9
1665,20,Male,Undergraduate,Czech Republic,9.5,LINE,No,Complicated,LinkedIn,5,9,6
1666,23,Male,Graduate,Australia,9,LINE,Yes,Single,Snapchat,5,4,4
1667,20,Male,Undergraduate,Israel,5,Tik-Tok,Yes,Single,Twitter,5,5,7
1668,23,Male,Graduate,Russia,4.1,Tik-Tok,Yes,Complicated,Instagram,8,2,5
1669,21,Male,Undergraduate,Poland,3.1,Tik-Tok,Yes,Single,Tik-Tok,6,1,6
1670,22,Female,Undergraduate,Bangladesh,5.6,Twitter,Yes,In-Relationship,LinkedIn,5,5,1
1671,24,Male,Graduate,Hungary,7.8,Tik-Tok,No,Single,Twitter,4,10,8
1672,15,Female,High School,Austria,7.2,Facebook,No,In-Relationship,Instagram,5,9,10
1673,16,Female,High School,New Zealand,6.7,Instagram,Yes,Complicated,LinkedIn,7,2,5
1674,21,Female,Undergraduate,Italy,8.5,Tik-Tok,Yes,Complicated,Tik-Tok,7,8,4
1675,26,Female,Graduate,Australia,8.6,WhatsApp,Yes,Single,Twitter,7,6,1
1676,26,Male,Graduate,Chile,9,Snapchat,Yes,In-Relationship,Instagram,6,9,1
1677,24,Female,Graduate,Argentina,3.5,WhatsApp,Yes,Complicated,Instagram,6,6,7
1678,16,Male,High School,Italy,5.8,Snapchat,Yes,Complicated,WhatsApp,6,8,6
1679,17,Female,High School,Japan,3.8,Snapchat,Yes,Complicated,WhatsApp,8,4,9
1680,23,Female,Graduate,Poland,8.3,Linkdin,No,Complicated,Facebook,6,3,4
1681,26,Female,Graduate,Argentina,8.3,WhatsApp,Yes,In-Relationship,WhatsApp,6,4,6
1682,16,Female,High School,New Zealand,3.3,Snapchat,Yes,Complicated,LinkedIn,5,7,2
1683,17,Female,High School,Italy,7.3,Facebook,No,Single,LinkedIn,8,1,2
1684,20,Male,Undergraduate,Ireland,8.3,Instagram,Yes,Single,WhatsApp,5,4,8
1685,17,Male,High School,Nigeria,7.9,Snapchat,Yes,Complicated,Instagram,4,10,8
1686,20,Female,Undergraduate,South Korea,8.5,Facebook,Yes,Complicated,Snapchat,8,1,3
1687,22,Female,Undergraduate,Austria,10,Snapchat,Yes,In-Relationship,Twitter,7,6,5
1688,23,Male,Graduate,Sweden,5.9,WhatsApp,Yes,In-Relationship,Instagram,7,2,10
1689,15,Female,High School,Nigeria,8.4,LINE,Yes,In-Relationship,Twitter,6,9,7
1690,16,Female,High School,Portugal,5.6,Instagram,Yes,Complicated,LinkedIn,5,2,10
1691,26,Male,Graduate,Indonesia,6.6,Tik-Tok,No,In-Relationship,WhatsApp,7,8,1
1692,18,Male,High School,Netherlands,3.4,Snapchat,No,In-Relationship,Instagram,5,9,4
1693,23,Female,Graduate,Israel,4.6,Twitter,Yes,Single,Instagram,5,5,2
1694,21,Female,Undergraduate,Czech Republic,8.5,Tik-Tok,No,Complicated,Instagram,7,10,10
1695,18,Male,High School,France,8,Twitter,Yes,Complicated,Twitter,6,3,6
1696,21,Female,Undergraduate,Colombia,3.6,Tik-Tok,No,Complicated,WhatsApp,8,6,5
1697,22,Male,Undergraduate,India,4.4,Linkdin,Yes,Complicated,Instagram,8,10,1
1698,15,Male,High School,France,3.1,Twitter,Yes,Complicated,LinkedIn,7,1,9
1699,26,Male,Graduate,Malaysia,5.7,Instagram,Yes,Single,Twitter,5,8,4
1700,22,Female,Undergraduate,Bangladesh,3.4,WhatsApp,Yes,Complicated,WhatsApp,8,3,6
1701,16,Female,High School,Finland,7,Tik-Tok,Yes,Single,WhatsApp,8,7,6
1702,19,Female,Undergraduate,Spain,8.5,Instagram,Yes,Complicated,WhatsApp,6,2,9
1703,19,Male,Undergraduate,Spain,6.1,LINE,No,In-Relationship,LinkedIn,5,6,6
1704,17,Male,High School,Netherlands,5.9,Facebook,Yes,Complicated,Snapchat,7,8,5
1705,16,Female,High School,Argentina,9.9,Facebook,Yes,Single,Snapchat,4,8,3
1706,17,Male,High School,Belgium,9.7,Snapchat,Yes,Single,Twitter,8,9,3
1707,20,Male,Undergraduate,South Africa,4.1,Instagram,Yes,In-Relationship,LinkedIn,4,2,7
1708,24,Female,Graduate,Finland,7.7,Snapchat,Yes,Complicated,LinkedIn,8,2,2
1709,21,Female,Undergraduate,Denmark,8.1,Linkdin,Yes,Single,LinkedIn,6,7,8
1710,22,Male,Undergraduate,Italy,9.8,LINE,Yes,In-Relationship,LinkedIn,4,9,7
1711,23,Female,Graduate,Argentina,8.6,Linkdin,No,In-Relationship,Tik-Tok,4,5,2
1712,21,Male,Undergraduate,Brazil,5,WhatsApp,No,Single,WhatsApp,5,7,2
1713,17,Female,High School,Pakistan,5.3,Snapchat,No,Single,WhatsApp,7,7,7
1714,15,Female,High School,UAE,9.5,Linkdin,Yes,In-Relationship,Snapchat,7,6,3
1715,18,Female,High School,Hungary,8.7,Instagram,No,In-Relationship,Twitter,6,3,1
1716,16,Female,High School,Colombia,6.6,LINE,No,Complicated,Snapchat,8,5,2
1717,24,Male,Graduate,Belgium,8.1,LINE,Yes,Complicated,WhatsApp,8,10,5
1718,22,Male,Undergraduate,Thailand,6,Facebook,Yes,Single,Instagram,4,6,4
1719,18,Male,High School,USA,3.9,Linkdin,Yes,Complicated,WhatsApp,7,6,3
1720,20,Female,Undergraduate,Vietnam,5.4,Snapchat,Yes,Single,Instagram,4,10,9
1721,18,Male,High School,Switzerland,7.8,Snapchat,No,Complicated,Twitter,4,7,8
1722,18,Male,High School,Turkey,7.7,WhatsApp,No,Complicated,Snapchat,8,3,4
1723,21,Female,Undergraduate,UK,7.5,Linkdin,No,In-Relationship,WhatsApp,8,6,8
1724,17,Female,High School,India,8.4,Instagram,No,Complicated,Snapchat,8,7,9
1725,18,Female,High School,Indonesia,6.4,Instagram,No,Single,Instagram,6,6,2
1726,26,Female,Graduate,Denmark,4.2,Snapchat,Yes,Complicated,Twitter,8,10,5
1727,22,Female,Undergraduate,Austria,5.9,WhatsApp,Yes,Single,Snapchat,4,4,8
1728,20,Male,Undergraduate,USA,4.7,Snapchat,Yes,Complicated,WhatsApp,4,1,5
1729,17,Female,High School,South Korea,7.1,Facebook,Yes,Single,Facebook,5,7,7
1730,21,Male,Undergraduate,Argentina,4.8,Instagram,Yes,Single,WhatsApp,4,1,10
1731,24,Female,Graduate,Egypt,6,Instagram,Yes,Single,Facebook,5,2,1
1732,25,Female,Graduate,Brazil,3.5,Facebook,Yes,Single,Facebook,4,6,3
1733,25,Female,Graduate,Australia,8.4,Twitter,No,Single,Instagram,8,2,2
1734,25,Male,Graduate,Netherlands,7,WhatsApp,Yes,Single,Instagram,4,8,2
1735,15,Female,High School,Vietnam,3.5,Snapchat,Yes,Single,WhatsApp,4,1,3
1736,21,Male,Undergraduate,Kenya,5.3,Instagram,Yes,Single,Tik-Tok,5,8,2
1737,24,Male,Graduate,India,3.3,Tik-Tok,Yes,Single,Facebook,4,7,6
1738,17,Female,High School,Vietnam,6.9,Facebook,No,Single,Twitter,6,2,7
1739,21,Male,Undergraduate,Thailand,6.1,Linkdin,Yes,In-Relationship,Instagram,5,2,5
1740,22,Male,Undergraduate,Japan,8.6,LINE,Yes,Single,Snapchat,7,8,6
1741,16,Female,High School,Thailand,8.5,LINE,Yes,Single,Instagram,5,8,1
1742,15,Female,High School,Turkey,3,WhatsApp,Yes,Single,LinkedIn,5,6,6
1743,15,Female,High School,Sweden,7.5,Snapchat,No,Complicated,Facebook,5,10,9
1744,26,Female,Graduate,China,3.9,Tik-Tok,No,Single,Tik-Tok,8,6,10
1745,24,Male,Graduate,Chile,9.8,WhatsApp,Yes,Single,Twitter,5,1,4
1746,15,Female,High School,Colombia,5.2,WhatsApp,Yes,In-Relationship,Facebook,8,9,9
1747,17,Female,High School,Brazil,6.2,Tik-Tok,Yes,Complicated,Instagram,6,2,2
1748,19,Female,Undergraduate,Chile,5.5,Facebook,Yes,Single,Instagram,5,7,6
1749,25,Male,Graduate,USA,4,LINE,No,Single,Instagram,6,10,10
1750,15,Female,High School,Sweden,5.4,WhatsApp,Yes,In-Relationship,Instagram,4,8,3
1751,17,Male,High School,Malaysia,6.3,Tik-Tok,Yes,Complicated,WhatsApp,4,6,3
1752,25,Male,Graduate,Chile,4.2,Linkdin,Yes,In-Relationship,Tik-Tok,8,10,4
1753,24,Male,Graduate,Thailand,9.8,Snapchat,No,In-Relationship,Instagram,4,8,6
1754,16,Male,High School,Singapore,8.6,Instagram,No,Single,Twitter,5,8,7
1755,26,Female,Graduate,Denmark,8.8,WhatsApp,Yes,In-Relationship,Snapchat,4,4,4
1756,19,Male,Undergraduate,UK,8.1,Tik-Tok,No,In-Relationship,Twitter,5,10,4
1757,25,Female,Graduate,Colombia,6.3,Instagram,Yes,Single,Snapchat,8,8,6
1758,26,Female,Graduate,Germany,4.2,Facebook,Yes,Single,Instagram,5,6,2
1759,24,Male,Graduate,Denmark,9.2,Instagram,Yes,Complicated,Twitter,5,5,6
1760,26,Male,Graduate,Austria,8.3,Snapchat,Yes,Single,Facebook,8,6,2
1761,15,Male,High School,Belgium,8.3,WhatsApp,Yes,In-Relationship,Snapchat,6,7,3
1762,23,Male,Graduate,Spain,3.3,Instagram,Yes,Complicated,WhatsApp,7,3,3
1763,24,Male,Graduate,Vietnam,4.8,LINE,No,Single,Twitter,7,10,9
1764,24,Male,Graduate,Nigeria,4.8,WhatsApp,No,Single,Instagram,7,8,6
1765,23,Female,Graduate,Pakistan,4.8,WhatsApp,Yes,Single,Instagram,5,2,7
1766,22,Male,Undergraduate,Malaysia,5.5,Twitter,Yes,Complicated,Twitter,6,5,8
1767,26,Male,Graduate,Switzerland,4.6,Snapchat,Yes,Single,Facebook,7,9,5
1768,24,Male,Graduate,Brazil,7.7,Instagram,No,Single,Snapchat,7,6,8
1769,26,Female,Graduate,Switzerland,9.9,WhatsApp,Yes,Single,Snapchat,7,4,5
1770,16,Female,High School,Canada,5.8,Linkdin,Yes,Complicated,Snapchat,8,4,8
1771,18,Male,High School,Finland,6.1,WhatsApp,No,Single,Facebook,6,2,6
1772,23,Female,Graduate,Poland,5.8,Linkdin,Yes,Complicated,Facebook,8,2,9
1773,20,Female,Undergraduate,Israel,4.3,Tik-Tok,No,In-Relationship,Snapchat,8,6,6
1774,19,Female,Undergraduate,Romania,5.5,Twitter,Yes,Single,WhatsApp,4,2,3
1775,15,Female,High School,Egypt,9.9,Instagram,Yes,Complicated,Instagram,5,2,3
1776,18,Male,High School,South Africa,8.5,Tik-Tok,No,Single,Instagram,8,2,2
1777,17,Female,High School,Egypt,7.4,Twitter,No,Single,Snapchat,8,7,4
1778,17,Male,High School,Canada,8.3,Tik-Tok,No,In-Relationship,Twitter,7,1,7
1779,20,Male,Undergraduate,South Africa,4.1,WhatsApp,Yes,Single,WhatsApp,5,7,6
1780,25,Female,Graduate,Switzerland,4.1,Tik-Tok,Yes,In-Relationship,Snapchat,7,5,7
1781,23,Female,Graduate,Australia,8.2,Snapchat,Yes,Single,WhatsApp,4,3,4
1782,16,Female,High School,Egypt,5,Tik-Tok,Yes,Single,WhatsApp,6,1,1
1783,19,Female,Undergraduate,Austria,7,Instagram,Yes,Single,Snapchat,7,5,10
1784,19,Male,Undergraduate,Singapore,9,Snapchat,No,Complicated,Snapchat,8,5,6
1785,25,Female,Graduate,UAE,7.8,WhatsApp,No,Complicated,WhatsApp,6,5,8
1786,15,Female,High School,Austria,7.3,Linkdin,Yes,In-Relationship,Facebook,4,5,7
1787,23,Female,Graduate,Chile,8,Facebook,Yes,In-Relationship,Instagram,6,1,7
1788,23,Female,Graduate,Mexico,3.6,Instagram,Yes,Single,Instagram,5,7,7
1789,20,Female,Undergraduate,UK,9.8,Snapchat,No,Single,Twitter,6,10,10
1790,16,Male,High School,Spain,4.9,Instagram,No,Complicated,Instagram,4,1,2
1791,25,Female,Graduate,France,6.2,WhatsApp,No,Single,LinkedIn,4,6,4
1792,16,Female,High School,South Korea,4.4,Facebook,No,Single,Facebook,8,9,8
1793,26,Male,Graduate,Germany,5.2,WhatsApp,Yes,Complicated,Instagram,8,5,4
1794,17,Male,High School,Spain,3.7,WhatsApp,Yes,In-Relationship,Snapchat,4,7,4
1795,18,Female,High School,Finland,3.5,LINE,Yes,In-Relationship,Facebook,8,8,8
1796,17,Male,High School,Australia,7.4,Twitter,Yes,Complicated,Instagram,5,5,5
1797,20,Female,Undergraduate,Denmark,5.7,WhatsApp,Yes,Single,LinkedIn,8,9,4
1798,16,Male,High School,USA,8.5,WhatsApp,Yes,Single,Facebook,8,4,9
1799,15,Female,High School,Saudi Arabia,4.1,LINE,No,Single,WhatsApp,4,7,10
1800,20,Male,Undergraduate,Czech Republic,9.9,Tik-Tok,No,Complicated,Twitter,8,2,8
1801,25,Female,Graduate,Australia,5.9,Snapchat,Yes,Single,Instagram,4,6,9
1802,19,Male,Undergraduate,Egypt,8.5,Linkdin,Yes,Single,LinkedIn,6,5,2
1803,20,Male,Undergraduate,Finland,7.3,WhatsApp,No,Single,LinkedIn,5,2,7
1804,25,Female,Graduate,India,4.8,Instagram,Yes,In-Relationship,Instagram,8,1,1
1805,25,Female,Graduate,Pakistan,6.2,Linkdin,No,Single,Facebook,6,8,1
1806,17,Female,High School,UK,6.7,Twitter,Yes,Complicated,WhatsApp,5,2,7
1807,16,Male,High School,Austria,7.4,Facebook,Yes,Single,Instagram,8,5,9
1808,26,Male,Graduate,UK,8,Linkdin,No,In-Relationship,LinkedIn,8,5,3
1809,20,Male,Undergraduate,Romania,7,Snapchat,No,Single,Facebook,7,10,10
1810,18,Female,High School,Russia,8,LINE,No,Single,Instagram,5,9,10
1811,19,Female,Undergraduate,Ireland,8,Snapchat,Yes,Single,LinkedIn,6,6,2
1812,24,Female,Graduate,Saudi Arabia,5.3,WhatsApp,No,Complicated,WhatsApp,7,8,4
1813,26,Female,Graduate,Austria,3.5,Twitter,Yes,In-Relationship,LinkedIn,5,3,10
1814,20,Female,Undergraduate,Argentina,4.3,Linkdin,Yes,In-Relationship,Instagram,7,2,2
1815,15,Male,High School,Canada,4.9,Instagram,Yes,Single,Instagram,5,9,3
1816,18,Male,High School,Italy,3.3,LINE,No,Single,Instagram,4,3,6
1817,18,Male,High School,Belgium,6.2,Instagram,Yes,Single,Twitter,8,4,10
1818,17,Male,High School,South Africa,9,WhatsApp,Yes,Complicated,Facebook,6,2,5
1819,20,Male,Undergraduate,Belgium,7,Instagram,Yes,In-Relationship,LinkedIn,4,2,5
1820,19,Female,Undergraduate,Germany,3.2,Snapchat,Yes,Single,Instagram,8,2,2
